HEP,Holly Energy Partners, L.P.,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/hep
HFC,HollyFrontier Corporation,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/hfc
HD,Home Depot, Inc. (The),Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/hd
HMC,Honda Motor Company, Ltd.,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/hmc
HON,Honeywell International Inc.,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/hon
HMN,Horace Mann Educators Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hmn
HZN,Horizon Global Corporation,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/hzn
HTFA,Horizon Technology Finance Corporation,n/a,n/a,https://www.nasdaq.com/symbol/htfa
HRL,Hormel Foods Corporation,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/hrl
HOS,Hornbeck Offshore Services,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/hos
HST,Host Hotels & Resorts, Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hst
HLI,Houlihan Lokey, Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/hli
HOV,Hovnanian Enterprises Inc,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/hov
HHC,Howard Hughes Corporation (The),Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hhc
HPQ,HP Inc.,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/hpq
HRG,HRG Group, Inc.,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/hrg
HSBC,HSBC Holdings plc,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hsbc
HSBC^A,HSBC Holdings plc,n/a,n/a,https://www.nasdaq.com/symbol/hsbc^a
HSEA,HSBC Holdings plc,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hsea
HSEB,HSBC Holdings plc,Finance,Savings Institutions,https://www.nasdaq.com/symbol/hseb
HMI,Huami Corporation,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/hmi
HNP,Huaneng Power International, Inc.,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/hnp
HUBB,Hubbell Inc,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/hubb
HUBS,HubSpot, Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/hubs
HBM,Hudbay Minerals Inc.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/hbm
HBM.WS,Hudbay Minerals Inc.,n/a,n/a,https://www.nasdaq.com/symbol/hbm.ws
HUD,Hudson Ltd.,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/hud
HPP,Hudson Pacific Properties, Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/hpp
HGT,Hugoton Royalty Trust,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/hgt
HUM,Humana Inc.,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/hum
HII,Huntington Ingalls Industries, Inc.,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/hii
HUN,Huntsman Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/hun
H,Hyatt Hotels Corporation,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/h
HY,Hyster-Yale Materials Handling, Inc.,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/hy
IAG,Iamgold Corporation,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/iag
IBN,ICICI Bank Limited,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ibn
IDA,IDACORP, Inc.,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ida
IEX,IDEX Corporation,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/iex
IDT,IDT Corporation,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/idt
ITW,Illinois Tool Works Inc.,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/itw
IMAX,Imax Corporation,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/imax
ICD,Independence Contract Drilling, Inc.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/icd
IHC,Independence Holding Company,Finance,Life Insurance,https://www.nasdaq.com/symbol/ihc
IRT,Independence Realty Trust, Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/irt
IFN,India Fund, Inc. (The),n/a,n/a,https://www.nasdaq.com/symbol/ifn
IBA,Industrias Bachoco, S.A. de C.V.,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/iba
INFY,Infosys Limited,Technology,EDP Services,https://www.nasdaq.com/symbol/infy
HIFR,InfraREIT, Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hifr
ING,ING Group, N.V.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ing
ISF,ING Group, N.V.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/isf
ISG,ING Group, N.V.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/isg
IR,Ingersoll-Rand plc (Ireland),Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ir
NGVT,Ingevity Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ngvt
INGR,Ingredion Incorporated,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ingr
IIPR,Innovative Industrial Properties, Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/iipr
IIPR^A,Innovative Industrial Properties, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/iipr^a
IPHI,Inphi Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/iphi
INSI,Insight Select Income Fund,n/a,n/a,https://www.nasdaq.com/symbol/insi
NSP,Insperity, Inc.,Technology,Professional Services,https://www.nasdaq.com/symbol/nsp
IBP,Installed Building Products, Inc.,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/ibp
INST,Instructure, Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inst
ITGR,Integer Holdings Corporation,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/itgr
I,Intelsat S.A.,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/i
ICE,Intercontinental Exchange Inc.,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ice
IHG,Intercontinental Hotels Group,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/ihg
IFF,Internationa Flavors & Fragrances, Inc.,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iff
IBM,International Business Machines Corporation,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/ibm
IGT,International Game Technology,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/igt
IP,International Paper Company,Basic Industries,Paper,https://www.nasdaq.com/symbol/ip
INSW,International Seaways, Inc.,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/insw
IPG,Interpublic Group of Companies, Inc. (The),Technology,Advertising,https://www.nasdaq.com/symbol/ipg
IPL^D,Interstate Power and Light Company,n/a,n/a,https://www.nasdaq.com/symbol/ipl^d
INXN,InterXion Holding N.V.,Technology,Computer Software: Programming, Data Processing,https://www.nasdaq.com/symbol/inxn
IPI,Intrepid Potash, Inc,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/ipi
XON,Intrexon Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/xon
IVC,Invacare Corporation,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ivc
VBF,Invesco Bond Fund,n/a,n/a,https://www.nasdaq.com/symbol/vbf
VCV,Invesco California Value Municipal Income Trust,n/a,n/a,https://www.nasdaq.com/symbol/vcv
VTA,Invesco Credit Opportunities Fund,n/a,n/a,https://www.nasdaq.com/symbol/vta
IHIT,Invesco High Income 2023 Target Term Fund,n/a,n/a,https://www.nasdaq.com/symbol/ihit
IHTA,Invesco High Income 2024 Target Term Fund,n/a,n/a,https://www.nasdaq.com/symbol/ihta
VLT,Invesco High Income Trust II,n/a,n/a,https://www.nasdaq.com/symbol/vlt
IVR,INVESCO MORTGAGE CAPITAL INC,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ivr
IVR^B,INVESCO MORTGAGE CAPITAL INC,n/a,n/a,https://www.nasdaq.com/symbol/ivr^b
IVR^C,INVESCO MORTGAGE CAPITAL INC,n/a,n/a,https://www.nasdaq.com/symbol/ivr^c
IVR^A,Invesco Mortgage Capital Inc.,n/a,n/a,https://www.nasdaq.com/symbol/ivr^a
OIA,Invesco Municipal Income Opportunities Trust,n/a,n/a,https://www.nasdaq.com/symbol/oia
VMO,Invesco Municipal Opportunity Trust,n/a,n/a,https://www.nasdaq.com/symbol/vmo
VKQ,Invesco Municipal Trust,n/a,n/a,https://www.nasdaq.com/symbol/vkq
VPV,Invesco Pennsylvania Value Municipal Income Trust,n/a,n/a,https://www.nasdaq.com/symbol/vpv
IVZ,Invesco Plc,Finance,Investment Managers,https://www.nasdaq.com/symbol/ivz
IQI,Invesco Quality Municipal Income Trust,n/a,n/a,https://www.nasdaq.com/symbol/iqi
VVR,Invesco Senior Income Trust,n/a,n/a,https://www.nasdaq.com/symbol/vvr
VTN,Invesco Trust  for Investment Grade New York Municipal,n/a,n/a,https://www.nasdaq.com/symbol/vtn
VGM,Invesco Trust for Investment Grade Municipals,n/a,n/a,https://www.nasdaq.com/symbol/vgm
IIM,Invesco Value Municipal Income Trust,n/a,n/a,https://www.nasdaq.com/symbol/iim
ITG,Investment Technology Group, Inc.,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/itg
IRET,Investors Real Estate Trust,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/iret
IRET^C,Investors Real Estate Trust,n/a,n/a,https://www.nasdaq.com/symbol/iret^c
NVTA,Invitae Corporation,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/nvta
INVH,Invitation Homes Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/invh
IO,Ion Geophysical Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/io
IQV,IQVIA Holdings, Inc.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/iqv
IRM,Iron Mountain Incorporated,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/irm
IRS,IRSA Inversiones Y Representaciones S.A.,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/irs
ICL,Israel Chemicals Shs,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/icl
STAR          ,iStar Financial Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/star
STAR^D,iStar Financial Inc.,n/a,n/a,https://www.nasdaq.com/symbol/star^d
STAR^G,iStar Financial Inc.,n/a,n/a,https://www.nasdaq.com/symbol/star^g
STAR^I,iStar Financial Inc.,n/a,n/a,https://www.nasdaq.com/symbol/star^i
ITCB,Ita? CorpBanca,Finance,Major Banks,https://www.nasdaq.com/symbol/itcb
ITUB,Itau Unibanco Banco Holding SA,Finance,Major Banks,https://www.nasdaq.com/symbol/itub
ITT,ITT Inc.,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/itt
IVH,Ivy High Income Opportunities Fund,n/a,n/a,https://www.nasdaq.com/symbol/ivh
JPM,J P Morgan Chase & Co,Finance,Major Banks,https://www.nasdaq.com/symbol/jpm
JPM.WS,J P Morgan Chase & Co,n/a,n/a,https://www.nasdaq.com/symbol/jpm.ws
JPM^A,J P Morgan Chase & Co,Finance,Major Banks,https://www.nasdaq.com/symbol/jpm^a
JPM^B,J P Morgan Chase & Co,n/a,n/a,https://www.nasdaq.com/symbol/jpm^b
JPM^E,J P Morgan Chase & Co,n/a,n/a,https://www.nasdaq.com/symbol/jpm^e
JPM^F,J P Morgan Chase & Co,n/a,n/a,https://www.nasdaq.com/symbol/jpm^f
JPM^G,J P Morgan Chase & Co,n/a,n/a,https://www.nasdaq.com/symbol/jpm^g
JPM^H,J P Morgan Chase & Co,Finance,Major Banks,https://www.nasdaq.com/symbol/jpm^h
JAX,J. Alexander&#39;s Holdings, Inc.,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jax
JILL,J. Jill, Inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jill
JCP,J.C. Penney Company, Inc. Holding Company,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/jcp
SJM,J.M. Smucker Company (The),Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/sjm
JBL,Jabil Inc.,Technology,Electrical Products,https://www.nasdaq.com/symbol/jbl
JEC,Jacobs Engineering Group Inc.,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/jec
JAG,Jagged Peak Energy Inc.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/jag
JHX,James Hardie Industries plc.,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/jhx
JHG,Janus Henderson Group plc,Finance,Investment Managers,https://www.nasdaq.com/symbol/jhg
JOF,Japan Smaller Capitalization Fund Inc,n/a,n/a,https://www.nasdaq.com/symbol/jof
JBGS,JBG SMITH Properties,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/jbgs
JELD,JELD-WEN Holding, Inc.,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/jeld
JCAP,Jernigan Capital, Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/jcap
JCAP^B,Jernigan Capital, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/jcap^b
JT,Jianpu Technology Inc.,Technology,Computer Software: Programming, Data Processing,https://www.nasdaq.com/symbol/jt
JKS,JinkoSolar Holding Company Limited,Technology,Semiconductors,https://www.nasdaq.com/symbol/jks
JMP,JMP Group LLC,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmp
JMPB,JMP Group LLC,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmpb
JMPD,JMP Group LLC,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmpd
JBT,John Bean Technologies Corporation,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/jbt
BTO,John Hancock Financial Opportunities Fund,n/a,n/a,https://www.nasdaq.com/symbol/bto
HEQ,John Hancock Hedged Equity & Income Fund,n/a,n/a,https://www.nasdaq.com/symbol/heq
JHS,John Hancock Income Securities Trust,n/a,n/a,https://www.nasdaq.com/symbol/jhs
JHI,John Hancock Investors Trust,n/a,n/a,https://www.nasdaq.com/symbol/jhi
HPF,John Hancock Pfd Income Fund II,n/a,n/a,https://www.nasdaq.com/symbol/hpf
HPI,John Hancock Preferred Income Fund,n/a,n/a,https://www.nasdaq.com/symbol/hpi
HPS,John Hancock Preferred Income Fund III,n/a,n/a,https://www.nasdaq.com/symbol/hps
PDT,John Hancock Premium Dividend Fund,n/a,n/a,https://www.nasdaq.com/symbol/pdt
HTD,John Hancock Tax Advantaged Dividend Income Fund,n/a,n/a,https://www.nasdaq.com/symbol/htd
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,n/a,n/a,https://www.nasdaq.com/symbol/hty
JW.A,John Wiley & Sons, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/jw.a
JW.B,John Wiley & Sons, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/jw.b
JNJ,Johnson & Johnson,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jnj
JCI,Johnson Controls International plc,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/jci
JONE,Jones Energy, Inc.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/jone
JLL,Jones Lang LaSalle Incorporated,Finance,Real Estate,https://www.nasdaq.com/symbol/jll
JMEI,Jumei International Holding Limited,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jmei
JNPR,Juniper Networks, Inc.,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/jnpr
JP,Jupai Holdings Limited,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/jp
JE,Just Energy Group, Inc.,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/je
JE^A,Just Energy Group, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/je^a
LRN,K12 Inc,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lrn
KAI,Kadant Inc,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kai
KDMN,Kadmon Holdings, Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kdmn
KAMN,Kaman Corporation,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/kamn
KSU,Kansas City Southern,Transportation,Railroads,https://www.nasdaq.com/symbol/ksu
KSU^,Kansas City Southern,Transportation,Railroads,https://www.nasdaq.com/symbol/ksu^
KS,KapStone Paper and Packaging Corporation,Basic Industries,Paper,https://www.nasdaq.com/symbol/ks
KAR,KAR Auction Services, Inc,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/kar
KED,Kayne Anderson Energy Development Company,n/a,n/a,https://www.nasdaq.com/symbol/ked
KYE,Kayne Anderson Energy Total Return Fund, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/kye
KMF,Kayne Anderson Midstream Energy Fund, Inc,n/a,n/a,https://www.nasdaq.com/symbol/kmf
KYN,Kayne Anderson MLP Investment Company,n/a,n/a,https://www.nasdaq.com/symbol/kyn
KYN^F,Kayne Anderson MLP Investment Company,n/a,n/a,https://www.nasdaq.com/symbol/kyn^f
KB,KB Financial Group Inc,Finance,Commercial Banks,https://www.nasdaq.com/symbol/kb
KBH,KB Home,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/kbh
KBR,KBR, Inc.,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/kbr
KAP,KCAP Financial, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/kap
FRAC,Keane Group, Inc.,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/frac
K,Kellogg Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/k
KEM,Kemet Corporation,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/kem
KMPA,Kemper Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpa
KMPR,Kemper Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpr
KMT,Kennametal Inc.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kmt
KW,Kennedy-Wilson Holdings Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/kw
KEN,Kenon Holdings Ltd.,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ken
KEG,Key Energy Services, Inc.,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/keg
KEY,KeyCorp,Finance,Major Banks,https://www.nasdaq.com/symbol/key
KEY^I,KeyCorp,n/a,n/a,https://www.nasdaq.com/symbol/key^i
KEYS,Keysight Technologies Inc.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/keys
KRC,Kilroy Realty Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/krc
KRP,Kimbell Royalty Partners,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/krp
KMB,Kimberly-Clark Corporation,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/kmb
KIM,Kimco Realty Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/kim
KIM^I,Kimco Realty Corporation,n/a,n/a,https://www.nasdaq.com/symbol/kim^i
KIM^J,Kimco Realty Corporation,n/a,n/a,https://www.nasdaq.com/symbol/kim^j
KIM^K,Kimco Realty Corporation,n/a,n/a,https://www.nasdaq.com/symbol/kim^k
KIM^L,Kimco Realty Corporation,n/a,n/a,https://www.nasdaq.com/symbol/kim^l
KIM^M,Kimco Realty Corporation,n/a,n/a,https://www.nasdaq.com/symbol/kim^m
KMI,Kinder Morgan, Inc.,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/kmi
KMI^A,Kinder Morgan, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/kmi^a
KND,Kindred Healthcare, Inc.,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/knd
KFS,Kingsway Financial Services, Inc.,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kfs
KGC,Kinross Gold Corporation,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kgc
KEX,Kirby Corporation,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/kex
KL,Kirkland Lake Gold Ltd.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kl
KRG,Kite Realty Group Trust,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/krg
KKR,KKR & Co. L.P.,Finance,Investment Managers,https://www.nasdaq.com/symbol/kkr
KKR^A,KKR & Co. L.P.,n/a,n/a,https://www.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. L.P.,n/a,n/a,https://www.nasdaq.com/symbol/kkr^b
KIO,KKR Income Opportunities Fund,n/a,n/a,https://www.nasdaq.com/symbol/kio
KREF,KKR Real Estate Finance Trust Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/kref
KMG,KMG Chemicals, Inc.,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kmg
KNX,Knight Transportation, Inc.,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/knx
KNL,Knoll, Inc.,Consumer Durables,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/knop
KN,Knowles Corporation,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/kn
KSS,Kohl&#39;s Corporation,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/kss
PHG,Koninklijke Philips N.V.,Energy,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/phg
KOP,Koppers Holdings Inc.,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/kop
KEP,Korea Electric Power Corporation,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/kep
KF,Korea Fund, Inc. (The),n/a,n/a,https://www.nasdaq.com/symbol/kf
KFY,Korn/Ferry International,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kos
KRA,Kraton Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kra
KR,Kroger Company (The),Consumer Services,Food Chains,https://www.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kro
KT,KT Corporation,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/kt
KYO,Kyocera Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/kyo
LB,L Brands, Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/scx
LLL,L3 Technologies, Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lll
LQ,La Quinta Holdings Inc.,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/lq
LH,Laboratory Corporation of America Holdings,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ladr
LW,Lamb Weston Holdings, Inc.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lw
LCI,Lannett Co Inc,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lci
LPI,Laredo Petroleum, Inc.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/lvs
LHO,LaSalle Hotel Properties,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lho
LHO^I,LaSalle Hotel Properties,n/a,n/a,https://www.nasdaq.com/symbol/lho^i
LHO^J,LaSalle Hotel Properties,n/a,n/a,https://www.nasdaq.com/symbol/lho^j
LTM,LATAM Airlines Group S.A.,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ltm
LDF,Latin American Discovery Fund, Inc. (The),n/a,n/a,https://www.nasdaq.com/symbol/ldf
LGI,Lazard Global Total Return and Income Fund,n/a,n/a,https://www.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
LOR,Lazard World Dividend & Income Fund, Inc.,n/a,n/a,https://www.nasdaq.com/symbol/lor
LZB,La-Z-Boy Incorporated,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/lzb
LCII,LCI Industries ,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lcii
LFGR,Leaf Group Ltd.,Technology,EDP Services,https://www.nasdaq.com/symbol/lfgr
LEA,Lear Corporation,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lea
LEE,Lee Enterprises, Incorporated,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/lee
LGC,Legacy Acquisition Corp.,Finance,Business Services,https://www.nasdaq.com/symbol/lgc
LGC.U,Legacy Acquisition Corp.,n/a,n/a,https://www.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,n/a,https://www.nasdaq.com/symbol/lgc.ws
LM,Legg Mason, Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/lm
LMHA,Legg Mason, Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmha
LMHB,Legg Mason, Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmhb
LEG,Leggett & Platt, Incorporated,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/leg
JBK,Lehman ABS Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
LDOS,Leidos Holdings, Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,Finance,Real Estate,https://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len.b
LII,Lennox International, Inc.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lii
LHC.U,Leo Holdings Corp.,n/a,n/a,https://www.nasdaq.com/symbol/lhc.u
LUK,Leucadia National Corporation,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/luk
LXP,Lexington Realty Trust,n/a,n/a,https://www.nasdaq.com/symbol/lxp
